title,date,description,source,link
A new poll of young voters shows Harris with a commanding 31 point lead over Trump - NPR,"Tue, 24 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxObDFhTnV4am13c2h3d09pcFlOcHd2SjNhLUZjZ2tMdEw4OElWaUE0LVB4Z1ZFd1NZcnd1VkhIWENiQ2NHUGpreDZkbmZrN1dHaENGR0ZlZ3lLSnk5d1E5M0ktR082S050dkVLc2ZxVldaMkRla0N5ZndXZjVjc2xrclZxVlppYmVnYWlNMElfZzNvTDRuM1ZqS1o5bkxnLVBLNTRpLXdn?oc=5"" target=""_blank"">A new poll of young voters shows Harris with a commanding 31 point lead over Trump</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font>",NPR,https://news.google.com/rss/articles/CBMipgFBVV95cUxObDFhTnV4am13c2h3d09pcFlOcHd2SjNhLUZjZ2tMdEw4OElWaUE0LVB4Z1ZFd1NZcnd1VkhIWENiQ2NHUGpreDZkbmZrN1dHaENGR0ZlZ3lLSnk5d1E5M0ktR082S050dkVLc2ZxVldaMkRla0N5ZndXZjVjc2xrclZxVlppYmVnYWlNMElfZzNvTDRuM1ZqS1o5bkxnLVBLNTRpLXdn?oc=5
Young Black voters are becoming more conservative than their parents. Here's why - NPR,"Wed, 14 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxOel9SQndERUNPQVFLcDZGSmFXWEo4cjBidFpZUlQzdkRwTWh4RmZZWkRzaTNzNVloNE1tUEx5bGpjUlJCTVBMMnJPMDVjZVZiVE5RMGM4ZS1vM0tqQXc0LWtYeVJHeXREbW5kLUN5VFVaODJ4eVVuakQ2OE9BR1FHLWhQWWEtV1ZjSEZRcTBTMEstVndiSHUwQ0hBMm5BT2dYRE8zLS1laHh1d01DNW5EYy1va0ZYWDVJcnpxaXVPemVNYnM?oc=5"" target=""_blank"">Young Black voters are becoming more conservative than their parents. Here's why</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font>",NPR,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOel9SQndERUNPQVFLcDZGSmFXWEo4cjBidFpZUlQzdkRwTWh4RmZZWkRzaTNzNVloNE1tUEx5bGpjUlJCTVBMMnJPMDVjZVZiVE5RMGM4ZS1vM0tqQXc0LWtYeVJHeXREbW5kLUN5VFVaODJ4eVVuakQ2OE9BR1FHLWhQWWEtV1ZjSEZRcTBTMEstVndiSHUwQ0hBMm5BT2dYRE8zLS1laHh1d01DNW5EYy1va0ZYWDVJcnpxaXVPemVNYnM?oc=5
National Voter Registration Day: How one group is trying to make more Gen Z voters - The 19th*,"Tue, 17 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE5MMTh3dTdQeHZGZXNHUHVJZ0VtbGx6dHBILVAzaWxXR204cDIwbllnV2ptSkg3QzRwWWJvaFRkQXkwck0wZmJKRXpveHFjY2NNdDFmVDFiVG1ERHVfTmUyOFVNYXFKVkZLUU5v?oc=5"" target=""_blank"">National Voter Registration Day: How one group is trying to make more Gen Z voters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The 19th*</font>",The 19th*,https://news.google.com/rss/articles/CBMia0FVX3lxTE5MMTh3dTdQeHZGZXNHUHVJZ0VtbGx6dHBILVAzaWxXR204cDIwbllnV2ptSkg3QzRwWWJvaFRkQXkwck0wZmJKRXpveHFjY2NNdDFmVDFiVG1ERHVfTmUyOFVNYXFKVkZLUU5v?oc=5
"Poll: Half of Gen Z voters support Kamala Harris, one-third back Donald Trump - NBC News","Wed, 04 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxPVUh3Ym9hTlJQcE94UHB2X3h3V0FDdTlWV1VFYzFZWlJRclZZR3d2LW56cGlnREJ3dmxJZFZLaGM0aUNmZ2tNSWZ3Rk1xZVZTVmRvbEJfWDM3MXY2cnJuakNoOFMwNlhuUFJBRVltUlloTE1RRzRzNGluQnlocERsa3RBNlp2Sy0zZUxQY1pZbEZzQ3Vyb0RZcE1BNWMtbVFwRmxkeU5zU0lHWERnWnpsRlJ2RkFFTnROeHh1NzluX3NxSWloZEtr0gFWQVVfeXFMTUhSRHZvdHVWLTlkd3ZkSlNaMjV0ZEZCZGp1NzJmYU1KcUYydGM5Q1hBTUsyQnFDNjdld19mWmt5aGVvWUs3QUVxaTFMYlc3dkRiUlFnQ0E?oc=5"" target=""_blank"">Poll: Half of Gen Z voters support Kamala Harris, one-third back Donald Trump</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC News</font>",NBC News,https://news.google.com/rss/articles/CBMixwFBVV95cUxPVUh3Ym9hTlJQcE94UHB2X3h3V0FDdTlWV1VFYzFZWlJRclZZR3d2LW56cGlnREJ3dmxJZFZLaGM0aUNmZ2tNSWZ3Rk1xZVZTVmRvbEJfWDM3MXY2cnJuakNoOFMwNlhuUFJBRVltUlloTE1RRzRzNGluQnlocERsa3RBNlp2Sy0zZUxQY1pZbEZzQ3Vyb0RZcE1BNWMtbVFwRmxkeU5zU0lHWERnWnpsRlJ2RkFFTnROeHh1NzluX3NxSWloZEtr0gFWQVVfeXFMTUhSRHZvdHVWLTlkd3ZkSlNaMjV0ZEZCZGp1NzJmYU1KcUYydGM5Q1hBTUsyQnFDNjdld19mWmt5aGVvWUs3QUVxaTFMYlc3dkRiUlFnQ0E?oc=5
Kamala Harris Has Young Voter Energy. But Does She Have the Young Voters? - NOTUS,"Tue, 24 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxOLUkwUTlLQU5Mb055dVNlUUwxSUNTUVJLRTVkMlUtRko4SDBmdmVHbjZTM2F1VnZ6Q2ZhWmZkWWxjMlA2c1pDNUdNbTRyRFZVOEpTMnVCRl9vU2Y2VEVNZE9vTXhPYWdSZWJuSTBNelVYNV9pb1BsYmJHaThvUmNlYmFJVVJ1UHRUeDkxT180MG1ZeXRkSTM4ZGZtVkhuUHlsNzdTUUc2N1E?oc=5"" target=""_blank"">Kamala Harris Has Young Voter Energy. But Does She Have the Young Voters?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NOTUS</font>",NOTUS,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOLUkwUTlLQU5Mb055dVNlUUwxSUNTUVJLRTVkMlUtRko4SDBmdmVHbjZTM2F1VnZ6Q2ZhWmZkWWxjMlA2c1pDNUdNbTRyRFZVOEpTMnVCRl9vU2Y2VEVNZE9vTXhPYWdSZWJuSTBNelVYNV9pb1BsYmJHaThvUmNlYmFJVVJ1UHRUeDkxT180MG1ZeXRkSTM4ZGZtVkhuUHlsNzdTUUc2N1E?oc=5
"After backing him in 2020, a new poll shows some young voters are Biden's to lose - NPR","Wed, 05 Jun 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxQSWM4bDBObTFMZlJfTHY1RlI4d2NxbFlxalJuSDhnQTdvODh6bWJaRmtwVkNyRzV3NTZOMVQ3aUtGYlE5THFBNFpHNVBrZmxhUUxfa1ViVXZrcXV4S1hTa25DZmR4OWlmU05lLWFJNDdtbEM3RWpwUHZkT1RHZF9MUWFQM1VBSkhHVVJwTXBiZVVVelBmZ09xNUdXelRoOVQzRjBQRnFDbFVDbUQ3bnc?oc=5"" target=""_blank"">After backing him in 2020, a new poll shows some young voters are Biden's to lose</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font>",NPR,https://news.google.com/rss/articles/CBMirgFBVV95cUxQSWM4bDBObTFMZlJfTHY1RlI4d2NxbFlxalJuSDhnQTdvODh6bWJaRmtwVkNyRzV3NTZOMVQ3aUtGYlE5THFBNFpHNVBrZmxhUUxfa1ViVXZrcXV4S1hTa25DZmR4OWlmU05lLWFJNDdtbEM3RWpwUHZkT1RHZF9MUWFQM1VBSkhHVVJwTXBiZVVVelBmZ09xNUdXelRoOVQzRjBQRnFDbFVDbUQ3bnc?oc=5
Most young voters support Kamala Harris − but that doesn’t guarantee they will show up at the polls - The Fulcrum,"Fri, 30 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE9aTDZxa09xUjYtWk9rRGZCZTN1cXZTZ0NZSVN4cFM3OHZESUhXaVhvUXdBdmhYY292V3B1MjVyS3FsTFlxa2FpUXdtWU0ySTNUXzlyRWV3ZHl3TUwxSjI2dg?oc=5"" target=""_blank"">Most young voters support Kamala Harris − but that doesn’t guarantee they will show up at the polls</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Fulcrum</font>",The Fulcrum,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9aTDZxa09xUjYtWk9rRGZCZTN1cXZTZ0NZSVN4cFM3OHZESUhXaVhvUXdBdmhYY292V3B1MjVyS3FsTFlxa2FpUXdtWU0ySTNUXzlyRWV3ZHl3TUwxSjI2dg?oc=5
"The Newsfeed: WA Gen Z voters excited, but turnout still a toss-up - Crosscut","Fri, 04 Oct 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxQYk1Rd2JjanRsRjQ1S2VzTXV0Z2ZWdVZKTDRrU25DT292UFBWUUhaZS14QlFzaktKaGZSTVV0V2FBNnlibzB0R0I2MURndExjbW5wNDFWdjBCTzUycGdid0dLZnNoZjkwX0tELTdiS2o1b0FMbmVjTnl0M0Z6ZVd2MGs5bm9hRWtCV0VEVGZ3ei1teUt0bVE?oc=5"" target=""_blank"">The Newsfeed: WA Gen Z voters excited, but turnout still a toss-up</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Crosscut</font>",Crosscut,https://news.google.com/rss/articles/CBMilgFBVV95cUxQYk1Rd2JjanRsRjQ1S2VzTXV0Z2ZWdVZKTDRrU25DT292UFBWUUhaZS14QlFzaktKaGZSTVV0V2FBNnlibzB0R0I2MURndExjbW5wNDFWdjBCTzUycGdid0dLZnNoZjkwX0tELTdiS2o1b0FMbmVjTnl0M0Z6ZVd2MGs5bm9hRWtCV0VEVGZ3ei1teUt0bVE?oc=5
Opinion | These Young Voters Offer a Road Map for Kamala Harris - The New York Times,"Tue, 03 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxQQ2laWmY0M0RERzNwM0pobzRtSHFRRmoyVjJrVzhDdVpNYXNtWF9rYXVqUkFKZnhtX0dlMWxjTGVoRDdVMTk1NU16Nm5vWnFDZVpNaWtxTjVKOTdzbzBWakZtN1RGZHBEQ3Nad0RPbmExTUphT2htUmMwNktnZkk0Y1F5THRaWWVTWjV3?oc=5"" target=""_blank"">Opinion | These Young Voters Offer a Road Map for Kamala Harris</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",The New York Times,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQQ2laWmY0M0RERzNwM0pobzRtSHFRRmoyVjJrVzhDdVpNYXNtWF9rYXVqUkFKZnhtX0dlMWxjTGVoRDdVMTk1NU16Nm5vWnFDZVpNaWtxTjVKOTdzbzBWakZtN1RGZHBEQ3Nad0RPbmExTUphT2htUmMwNktnZkk0Y1F5THRaWWVTWjV3?oc=5
Will Gen Z Turn Out to Vote in 2024? - comScore,"Wed, 11 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE5aOFZnbVljSWo1Q3ZQNGd5OUZLMmdMekpfN1M0YlFMZTVtS1BNdzZtZ0RtVjRDVHVtNVktWjFUTDN3MEx4c0tPRWFlaThVYWNteEVpeDBRQ1lURTRwSXlaSXpjNzhfV0J5MmZ2QkhwRzRNMU5KR0NoY0J6NnUwWDQ?oc=5"" target=""_blank"">Will Gen Z Turn Out to Vote in 2024?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">comScore</font>",comScore,https://news.google.com/rss/articles/CBMif0FVX3lxTE5aOFZnbVljSWo1Q3ZQNGd5OUZLMmdMekpfN1M0YlFMZTVtS1BNdzZtZ0RtVjRDVHVtNVktWjFUTDN3MEx4c0tPRWFlaThVYWNteEVpeDBRQ1lURTRwSXlaSXpjNzhfV0J5MmZ2QkhwRzRNMU5KR0NoY0J6NnUwWDQ?oc=5
"Opinion | Why Some Young, Undecided Voters Changed Their Minds About Kamala Harris After Her Speech - The New York Times","Tue, 27 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxQTlZWbFp2UjBieTNHRXpHZ1NqamNzb0xvX2RVSTVsRjQ5aGh3R3FLQzl1QW81aEl6VGRvRU9xVzFJV3VMV1NabjZtal9DVkdkamFYSGxZZGJMUEQ2R2I4RUxuWXJfTXM1Yk9jc3F4QW9adHZrVDA1V2VUN193UzNRTVE4RQ?oc=5"" target=""_blank"">Opinion | Why Some Young, Undecided Voters Changed Their Minds About Kamala Harris After Her Speech</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",The New York Times,https://news.google.com/rss/articles/CBMigwFBVV95cUxQTlZWbFp2UjBieTNHRXpHZ1NqamNzb0xvX2RVSTVsRjQ5aGh3R3FLQzl1QW81aEl6VGRvRU9xVzFJV3VMV1NabjZtal9DVkdkamFYSGxZZGJMUEQ2R2I4RUxuWXJfTXM1Yk9jc3F4QW9adHZrVDA1V2VUN193UzNRTVE4RQ?oc=5
Millennial male voters are a prime prize for Harris and Trump. Her campaign's got a plan — get Tim Walz on Twitch. - Business Insider,"Thu, 10 Oct 2024 05:41:00 GMT","<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxOZWdVV2tBVXMwd1A1cDFxaDRyT2Z4NWxzamZXSXBjVXhDNUlXWnN5eWtVZWlTT3NrQm5ROVd5RDlMSGZPLVdXWXN4bnFKMFBIaTBPTk5rZGM1MHkzVUxkVU1iUm1lWE5sOTdrRXBmM2JWRnhuRTlCWXJFNW5TNlJNMXp5SWE3UEVXckwxX2ZNN2R3VnhIcG11M1lXSGJpVEtBeXJXXw?oc=5"" target=""_blank"">Millennial male voters are a prime prize for Harris and Trump. Her campaign's got a plan — get Tim Walz on Twitch.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Insider</font>",Business Insider,https://news.google.com/rss/articles/CBMipAFBVV95cUxOZWdVV2tBVXMwd1A1cDFxaDRyT2Z4NWxzamZXSXBjVXhDNUlXWnN5eWtVZWlTT3NrQm5ROVd5RDlMSGZPLVdXWXN4bnFKMFBIaTBPTk5rZGM1MHkzVUxkVU1iUm1lWE5sOTdrRXBmM2JWRnhuRTlCWXJFNW5TNlJNMXp5SWE3UEVXckwxX2ZNN2R3VnhIcG11M1lXSGJpVEtBeXJXXw?oc=5
How growing up in the U.S. immigration system shapes how these young Americans vote - NPR,"Sun, 18 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMGRRU085TkRlX1FzeUFfaHk4d2RJRlBJaTZkVlA1MlYxcVBKRzBlZGw3ZGlVZUI0U004cmhQWWwyc2hPSXNWd2Rrel93MERDclZWUjJTeVVFdmM4a0hnNm1sd3RxZm9yU0hnWlc2a0M1aFhJUmhzNERVaXhEUU9CM3ZqWWgzU3pUcVNid2o0bGk1S0FBMXJIb0lXR0dPcllsZkhTSkJHUUpncVhCVkoxLU41Z0puLUVf?oc=5"" target=""_blank"">How growing up in the U.S. immigration system shapes how these young Americans vote</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font>",NPR,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMGRRU085TkRlX1FzeUFfaHk4d2RJRlBJaTZkVlA1MlYxcVBKRzBlZGw3ZGlVZUI0U004cmhQWWwyc2hPSXNWd2Rrel93MERDclZWUjJTeVVFdmM4a0hnNm1sd3RxZm9yU0hnWlc2a0M1aFhJUmhzNERVaXhEUU9CM3ZqWWgzU3pUcVNid2o0bGk1S0FBMXJIb0lXR0dPcllsZkhTSkJHUUpncVhCVkoxLU41Z0puLUVf?oc=5
Most young voters support Kamala Harris − but that doesn’t guarantee they will show up at the polls - The Conversation Indonesia,"Fri, 16 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxOeHJra3JvMWY3RzdZd0hoQzVyM001Wkx4S21rOHh4NFAzX1AzeUpRTHEyaHRpN1FPZ1duQV9Dc3JnMENqcnc3WWY0bVdjQmkybTlxNkQ2LURDWUwzU1pEVUZqem9sa0Z1WG9CYVE5aE1iR1paQUJKX2JkMWc5MnBibXlKNjd6X3FkN1hnb2FiRWdGc3k1b1VGT0x6aHROSUg5WmN6cmYwcFN6ZkoyOTQtcTkzaEF1d0Z0MWlITDZfNEhycUV0S0ZNQmtBWQ?oc=5"" target=""_blank"">Most young voters support Kamala Harris − but that doesn’t guarantee they will show up at the polls</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation Indonesia</font>",The Conversation Indonesia,https://news.google.com/rss/articles/CBMiywFBVV95cUxOeHJra3JvMWY3RzdZd0hoQzVyM001Wkx4S21rOHh4NFAzX1AzeUpRTHEyaHRpN1FPZ1duQV9Dc3JnMENqcnc3WWY0bVdjQmkybTlxNkQ2LURDWUwzU1pEVUZqem9sa0Z1WG9CYVE5aE1iR1paQUJKX2JkMWc5MnBibXlKNjd6X3FkN1hnb2FiRWdGc3k1b1VGT0x6aHROSUg5WmN6cmYwcFN6ZkoyOTQtcTkzaEF1d0Z0MWlITDZfNEhycUV0S0ZNQmtBWQ?oc=5
This Northeastern grad is using her music industry experiences to get young people to vote - Northeastern University,"Fri, 02 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE83U3VVN3VDVWdjTndPSEUxRkthb1U1cEY3LWFxZVNOenRneUJzUGQzN2kwUURrX1BseG1sNHpkSXVTcXo0aTdJb0s1X3JORFFjUGxUbko5ZmxsZVFXTXE0a2lqVmNMNGxrc0tGQWxiV1RmR1lFLTVoVlB0WQ?oc=5"" target=""_blank"">This Northeastern grad is using her music industry experiences to get young people to vote</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Northeastern University</font>",Northeastern University,https://news.google.com/rss/articles/CBMie0FVX3lxTE83U3VVN3VDVWdjTndPSEUxRkthb1U1cEY3LWFxZVNOenRneUJzUGQzN2kwUURrX1BseG1sNHpkSXVTcXo0aTdJb0s1X3JORFFjUGxUbko5ZmxsZVFXTXE0a2lqVmNMNGxrc0tGQWxiV1RmR1lFLTVoVlB0WQ?oc=5
"2 out of 3 Gen Z voters in Arizona say they will vote in November, ASU survey finds - ASU News Now","Mon, 24 Jun 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxPSWpCTjltMVAxZDhhaURqS1M5Vi1Ya2o1dGhGVUNzUF8zSlV4QkNPVXBMQnNGOEZZWF9nOVl3VDRXNUIxQ29Pa3hkc0pBUXROSkZ2X2tyMTRYdDFLTkRIb0FNelh6RVVZdFNKR3M4UjZpMUllaUtxV2pIQzBqVVkxUmxjX09SUnljUXZWVWRvUmh6UU43SURTdlRrMkpEemJ6el90aDB2NW8zNnpXRS1Day0xOUExM2gzTkE?oc=5"" target=""_blank"">2 out of 3 Gen Z voters in Arizona say they will vote in November, ASU survey finds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ASU News Now</font>",ASU News Now,https://news.google.com/rss/articles/CBMiugFBVV95cUxPSWpCTjltMVAxZDhhaURqS1M5Vi1Ya2o1dGhGVUNzUF8zSlV4QkNPVXBMQnNGOEZZWF9nOVl3VDRXNUIxQ29Pa3hkc0pBUXROSkZ2X2tyMTRYdDFLTkRIb0FNelh6RVVZdFNKR3M4UjZpMUllaUtxV2pIQzBqVVkxUmxjX09SUnljUXZWVWRvUmh6UU43SURTdlRrMkpEemJ6el90aDB2NW8zNnpXRS1Day0xOUExM2gzTkE?oc=5
"Gen Zers who follow politics and media trend toward Kamala Harris, study finds - UCLA Newsroom","Thu, 12 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxNbERIa2ZodHR1VkxKMmh1bmlmV1l2QTllYlBmcV9tYUZrSXBWYzhQdGFDUnFpSE9pX2pDQl90Y21fRU9tOXc0WGtaMkhvNFlNLXdFQ01zNEhSTzg3UV9QVXdWV3VwNkhJb0JZcENqUm9pRVhlRldJN3EwMjlwNFdabGJmQ2ZQWWk4RnFYNUtCaDF2azExOFBlUmlOd3hHX3lPUk1PdQ?oc=5"" target=""_blank"">Gen Zers who follow politics and media trend toward Kamala Harris, study finds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UCLA Newsroom</font>",UCLA Newsroom,https://news.google.com/rss/articles/CBMipAFBVV95cUxNbERIa2ZodHR1VkxKMmh1bmlmV1l2QTllYlBmcV9tYUZrSXBWYzhQdGFDUnFpSE9pX2pDQl90Y21fRU9tOXc0WGtaMkhvNFlNLXdFQ01zNEhSTzg3UV9QVXdWV3VwNkhJb0JZcENqUm9pRVhlRldJN3EwMjlwNFdabGJmQ2ZQWWk4RnFYNUtCaDF2azExOFBlUmlOd3hHX3lPUk1PdQ?oc=5
Biden’s young voter problem keeps getting worse - CNN,"Mon, 29 Apr 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxQZVNaaWJrdEt3WDlCVkM1ZHF3NHhiNkh1UDA4YXAtYzFYVG1JdVAxak5Xa0NwdS1qRlZ0N28tSXZadjJBNUc5ckFnRjBQMTg5UlYzcDJncjVYNzJjVWxLVFdxUVN2ZTdzSXFuZ0hGT2pWSEFxMXB4TTZWeG5Ram5ZM3V4eGRSa01yelHSAYABQVVfeXFMTTFkSHF5X1Y0ZEVtX3RhcnNfcEdDZFl0R1JYczJxSV9YVmFDRTIyal9NMUo0dlVXdk1oWUdXa1lac1NaQksyN0RwT1M5b0NLVW9oVzVrLTB2WjRCZWlFbE53dHREY0JNMl84V2JYbEtvUDdKNm8wSDBxYWNFR1FNQ2U?oc=5"" target=""_blank"">Biden’s young voter problem keeps getting worse</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",CNN,https://news.google.com/rss/articles/CBMiigFBVV95cUxQZVNaaWJrdEt3WDlCVkM1ZHF3NHhiNkh1UDA4YXAtYzFYVG1JdVAxak5Xa0NwdS1qRlZ0N28tSXZadjJBNUc5ckFnRjBQMTg5UlYzcDJncjVYNzJjVWxLVFdxUVN2ZTdzSXFuZ0hGT2pWSEFxMXB4TTZWeG5Ram5ZM3V4eGRSa01yelHSAYABQVVfeXFMTTFkSHF5X1Y0ZEVtX3RhcnNfcEdDZFl0R1JYczJxSV9YVmFDRTIyal9NMUo0dlVXdk1oWUdXa1lac1NaQksyN0RwT1M5b0NLVW9oVzVrLTB2WjRCZWlFbE53dHREY0JNMl84V2JYbEtvUDdKNm8wSDBxYWNFR1FNQ2U?oc=5
Gen Z voters like me should be mad at Biden. But we can't risk another Trump presidency. - USA TODAY,"Sun, 02 Jun 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcGxKMTFhcTEyZW55QVczOEhFdkliOGpSdGZqYkxPSUZRdm1KdU9Ob2pqNkxvQU1nNUMwVjNsRWc4MlVVSDlid0pQbXhHT3BILVZQay1mSDBLYWF1anZ6NFMtM2IwOTBHeVFLemZvczZDOExDWFJLXzRwLW1FRFVmVnlFVWxPbGNrS0FNUzJvSktoMHk0ZnJkcXNoVVFBMkkyRlMzTEF5NWhVRGx4N05aekpEeTVHdW91Y1BJ?oc=5"" target=""_blank"">Gen Z voters like me should be mad at Biden. But we can't risk another Trump presidency.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">USA TODAY</font>",USA TODAY,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcGxKMTFhcTEyZW55QVczOEhFdkliOGpSdGZqYkxPSUZRdm1KdU9Ob2pqNkxvQU1nNUMwVjNsRWc4MlVVSDlid0pQbXhHT3BILVZQay1mSDBLYWF1anZ6NFMtM2IwOTBHeVFLemZvczZDOExDWFJLXzRwLW1FRFVmVnlFVWxPbGNrS0FNUzJvSktoMHk0ZnJkcXNoVVFBMkkyRlMzTEF5NWhVRGx4N05aekpEeTVHdW91Y1BJ?oc=5
The polls are suggesting a huge shift in the electorate. Are they right? - POLITICO,"Sun, 07 Apr 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQakFId21aRUhMb0xON3Uyb3U0bkZ5bk9yVlJxcDJLYkJJMGJDZnU5bi03RW1tMmJRaV9VTjlMdmlkV0R3T1FsX254cUlvcWMtWFRtdGZ2N0h4V1dubjRYbGNtV1F5d0dhUF9lVzdDZ0UyLW1mS2FoUk53U0N6R2dPZ0stODk2TWVONDlIRXNR?oc=5"" target=""_blank"">The polls are suggesting a huge shift in the electorate. Are they right?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">POLITICO</font>",POLITICO,https://news.google.com/rss/articles/CBMijgFBVV95cUxQakFId21aRUhMb0xON3Uyb3U0bkZ5bk9yVlJxcDJLYkJJMGJDZnU5bi03RW1tMmJRaV9VTjlMdmlkV0R3T1FsX254cUlvcWMtWFRtdGZ2N0h4V1dubjRYbGNtV1F5d0dhUF9lVzdDZ0UyLW1mS2FoUk53U0N6R2dPZ0stODk2TWVONDlIRXNR?oc=5
What Do Young Voters Want From Kamala Harris? - YES! Magazine,"Wed, 18 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxOM1QtTjlCOXlkU1pVZ20zdXE4MEE4bG9VUDRQRG9wWFpDcEtDUXNJX1E2OVZRTE9mRW1xQ29tNEtkYVc3ZTJObTJLLWR5djE1TXZKcTZBLVFJd0xVNEZVUmhWR0tTNS1iQ0lJSmNBMHVMVUpham5RYzdQZ2lnT2VDOU5lZw?oc=5"" target=""_blank"">What Do Young Voters Want From Kamala Harris?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">YES! Magazine</font>",YES! Magazine,https://news.google.com/rss/articles/CBMigwFBVV95cUxOM1QtTjlCOXlkU1pVZ20zdXE4MEE4bG9VUDRQRG9wWFpDcEtDUXNJX1E2OVZRTE9mRW1xQ29tNEtkYVc3ZTJObTJLLWR5djE1TXZKcTZBLVFJd0xVNEZVUmhWR0tTNS1iQ0lJSmNBMHVMVUpham5RYzdQZ2lnT2VDOU5lZw?oc=5
